index,sub_id,group_id,phase_id,trial,mt,good
2530,164,1,2,5,13.441,0
2531,164,1,2,6,12.641,0
2532,164,1,2,7,13.516,0
2533,164,1,2,8,11.391,0
2534,164,1,2,9,10.496,0
2535,164,1,2,10,12.188,0
2536,164,1,2,11,10.532,0
2537,164,1,2,12,10.292,0
2538,164,1,2,13,13.155,0
2539,164,1,2,14,14.227,0
2540,164,1,2,15,11.384,0
2541,164,1,2,16,12.121,0
2542,164,1,2,17,12.246,0
2543,164,1,2,18,13.459,0
2544,164,1,2,19,11.614,0
2545,164,1,2,20,10.553,0
2546,164,1,2,21,11.292,0
2547,164,1,2,22,11.521,0
2548,164,1,2,23,14.145,0
2549,164,1,2,24,10.309,0
2550,164,1,2,25,10.069,0
2551,164,1,2,26,13.55,0
2552,164,1,2,27,16.649,0
2553,164,1,2,28,11.375,0
2554,164,1,2,29,9.996,0
2555,164,1,2,30,10.976,0
2556,164,1,3,1,11.963,0
2557,164,1,3,2,10.968,0
2558,164,1,3,3,9.064,0
2559,164,1,3,4,9.515,0
2560,164,1,3,5,13.454,0
2561,165,1,1,1,13.806,0
2562,165,1,1,2,18.344,0
2563,165,1,1,3,10.296,0
2564,165,1,1,4,12.573,0
2565,165,1,1,5,12.382,0
2566,165,1,2,1,9.996,0
2567,165,1,2,2,8.049,0
2568,165,1,2,3,10.113,0
2569,165,1,2,4,8.364,0
2570,165,1,2,5,9.53,0
2571,165,1,2,6,10.134,0
2572,165,1,2,7,9.601,0
2573,165,1,2,8,9.491,0
2574,165,1,2,9,8.554,0
2575,165,1,2,10,10.019,0
2576,165,1,2,11,7.6,0
2577,165,1,2,12,7.244,0
2578,165,1,2,13,13.287,0
2579,165,1,2,14,9.588,0
2580,165,1,2,15,11.007,0
2581,165,1,2,16,7.589,0
2582,165,1,2,17,7.642,0
2583,165,1,2,18,11.028,0
2584,165,1,2,19,12.953,0
2585,165,1,2,20,8.531,0
2586,165,1,2,21,8.135,0
2587,165,1,2,22,10.358,0
2588,165,1,2,23,7.185,0
2589,165,1,2,24,6.981,0
2590,165,1,2,25,12.912,0
2591,165,1,2,26,8,0
2592,165,1,2,27,8.372,0
2593,165,1,2,28,6.518,0
2594,165,1,2,29,10.522,0
2595,165,1,2,30,7.23,0
2596,165,1,3,1,9.282,0
2597,165,1,3,2,12.599,0
2598,165,1,3,3,10.833,0
2599,165,1,3,4,7.598,0
2600,165,1,3,5,7.443,0
2601,166,1,1,1,14.577,0
2602,166,1,1,2,10.901,0
2603,166,1,1,3,11.334,0
2604,166,1,1,4,,1
2605,166,1,1,5,9.967,0
2606,166,1,2,1,12.309,0
2607,166,1,2,2,10.353,0
2608,166,1,2,3,13.176,0
2609,166,1,2,4,8.941,0
2610,166,1,2,5,9.986,0
2611,166,1,2,6,12.303,0
2612,166,1,2,7,9.173,0
2613,166,1,2,8,8.086,0
2614,166,1,2,9,9.23,0
2615,166,1,2,10,9.739,0
2616,166,1,2,11,10.352,0
2617,166,1,2,12,12.332,0
2618,166,1,2,13,11.957,0
2619,166,1,2,14,10.019,0
2620,166,1,2,15,8.642,0
2621,166,1,2,16,10.09,0
2622,166,1,2,17,8.785,0
2623,166,1,2,18,7.388,0
2624,166,1,2,19,7.632,0
2625,166,1,2,20,9.008,0
2626,166,1,2,21,10.476,0
2627,166,1,2,22,10.338,0
2628,166,1,2,23,9.013,0
2629,166,1,2,24,7.594,0
2630,166,1,2,25,11.681,0
2631,166,1,2,26,10.449,0
2632,166,1,2,27,9.592,0
2633,166,1,2,28,9.703,0
2634,166,1,2,29,9.943,0
2635,166,1,2,30,7.354,0
2636,166,1,3,1,9.491,0
2637,166,1,3,2,7.455,0
2638,166,1,3,3,8.389,0
2639,166,1,3,4,7.147,0
2640,166,1,3,5,8.722,0
2641,167,1,1,1,13.956,0
2642,167,1,1,2,13.587,0
2643,167,1,1,3,16.391,0
2644,167,1,1,4,12.987,0
2645,167,1,1,5,10.079,0
2646,167,1,2,1,14.497,0
2647,167,1,2,2,9.432,0
2648,167,1,2,3,8.803,0
2649,167,1,2,4,9.16,0
2650,167,1,2,5,11.769,0
2651,167,1,2,6,9.01,0
2652,167,1,2,7,10.585,0
2653,167,1,2,8,11.247,0
2654,167,1,2,9,11.622,0
2655,167,1,2,10,11.193,0
2656,167,1,2,11,10.733,0
2657,167,1,2,12,11.095,0
2658,167,1,2,13,8.11,0
2659,167,1,2,14,10.2,0
2660,167,1,2,15,10.329,0
2661,167,1,2,16,9.279,0
2662,167,1,2,17,7.37,0
2663,167,1,2,18,10.377,0
2664,167,1,2,19,9.742,0
2665,167,1,2,20,10.011,0
2666,167,1,2,21,8.236,0
2667,167,1,2,22,11.014,0
2668,167,1,2,23,8.017,0
2669,167,1,2,24,9.116,0
2670,167,1,2,25,9.148,0
2671,167,1,2,26,7.883,0
2672,167,1,2,27,10.295,0
2673,167,1,2,28,11.549,0
2674,167,1,2,29,9.282,0
2675,167,1,2,30,7.663,0
2676,167,1,3,1,7.824,0
2677,167,1,3,2,10.965,0
2678,167,1,3,3,13.469,0
2679,167,1,3,4,7.258,0
2680,167,1,3,5,9.844,0
2681,168,1,1,1,12.477,0
2682,168,1,1,2,16.847,0
2683,168,1,1,3,,1
2684,168,1,1,4,9.3,0
2685,168,1,1,5,11.381,0
2686,168,1,2,1,11.439,0
2687,168,1,2,2,9.766,0
2688,168,1,2,3,12.472,0
2689,168,1,2,4,12.206,0
2690,168,1,2,5,10.704,0
2691,168,1,2,6,10.105,0
2692,168,1,2,7,7.779,0
2693,168,1,2,8,8.933,0
2694,168,1,2,9,11.386,0
2695,168,1,2,10,9.372,0
2696,168,1,2,11,10.195,0
2697,168,1,2,12,9.064,0
2698,168,1,2,13,8.063,0
2699,168,1,2,14,13.334,0
2700,168,1,2,15,8.532,0
2701,168,1,2,16,8.306,0
2702,168,1,2,17,7.877,0
2703,168,1,2,18,7.272,0
2704,168,1,2,19,6.593,0
2705,168,1,2,20,11.682,0
2706,168,1,2,21,6.501,0
2707,168,1,2,22,9.872,0
2708,168,1,2,23,6.598,0
2709,168,1,2,24,9.844,0
2710,168,1,2,25,8.679,0
2711,168,1,2,26,8.168,0
2712,168,1,2,27,7.506,0
2713,168,1,2,28,7.569,0
2714,168,1,2,29,7.723,0
2715,168,1,2,30,10.616,0
2716,168,1,3,1,7.25,0
2717,168,1,3,2,7.424,0
2718,168,1,3,3,6.777,0
2719,168,1,3,4,7.699,0
2720,168,1,3,5,7.576,0
2721,169,1,1,1,14.717,0
2722,169,1,1,2,16.467,0
2723,169,1,1,3,14.022,0
2724,169,1,1,4,13.469,0
2725,169,1,1,5,11.209,0
2726,169,1,2,1,13.82,0
2727,169,1,2,2,12.912,0
2728,169,1,2,3,12.534,0
2729,169,1,2,4,12.264,0
2730,169,1,2,5,11.105,0
2731,169,1,2,6,10.169,0
2732,169,1,2,7,9.786,0
2733,169,1,2,8,10.629,0
2734,169,1,2,9,8.913,0
2735,169,1,2,10,10.964,0
2736,169,1,2,11,10.902,0
2737,169,1,2,12,10.733,0
2738,169,1,2,13,11.554,0
2739,169,1,2,14,10.45,0
2740,169,1,2,15,11.696,0
2741,169,1,2,16,9.337,0
2742,169,1,2,17,9.942,0
2743,169,1,2,18,9.638,0
2744,169,1,2,19,11.808,0
2745,169,1,2,20,10.036,0
2746,169,1,2,21,13.57,0
2747,169,1,2,22,9.618,0
2748,169,1,2,23,8.967,0
2749,169,1,2,24,9.221,0
2750,169,1,2,25,9.277,0
2751,169,1,2,26,9.053,0
2752,169,1,2,27,11.695,0
2753,169,1,2,28,9.375,0
2754,169,1,2,29,11.541,0
2755,169,1,2,30,8.921,0
2756,169,1,3,1,9.65,0
2757,169,1,3,2,10.016,0
2758,169,1,3,3,10.981,0
2759,169,1,3,4,10.597,0
2760,169,1,3,5,9.164,0
2761,170,1,1,1,14.303,0
2762,170,1,1,2,14.639,0
2763,170,1,1,3,12.433,0
2764,170,1,1,4,11.416,0
2765,170,1,1,5,11.281,0
2766,170,1,2,1,12.888,0
2767,170,1,2,2,9.436,0
2768,170,1,2,3,11.513,0
2769,170,1,2,4,8.456,0
2770,170,1,2,5,7.94,0
2771,170,1,2,6,8.178,0
2772,170,1,2,7,8.809,0
2773,170,1,2,8,7.093,0
2774,170,1,2,9,8.954,0
2775,170,1,2,10,7.136,0
2776,170,1,2,11,8.183,0
2777,170,1,2,12,10.844,0
2778,170,1,2,13,6.856,0
2779,170,1,2,14,6.191,0
2780,170,1,2,15,9.801,0
2781,170,1,2,16,6.589,0
2782,170,1,2,17,6.888,0
2783,170,1,2,18,10.985,0
2784,170,1,2,19,6.386,0
2785,170,1,2,20,8.127,0
2786,170,1,2,21,7.075,0
2787,170,1,2,22,9.587,0
2788,170,1,2,23,6.28,0
2789,170,1,2,24,9.157,0
2790,170,1,2,25,5.948,0
2791,170,1,2,26,5.608,0
2792,170,1,2,27,7.723,0
2793,170,1,2,28,7.994,0
2794,170,1,2,29,8.052,0
2795,170,1,2,30,7.427,0
2796,170,1,3,1,6.78,0
2797,170,1,3,2,6.212,0
2798,170,1,3,3,6.628,0
2799,170,1,3,4,5.79,0
2800,170,1,3,5,6.086,0
2801,171,1,1,1,15.185,0
2802,171,1,1,2,15.856,0
2803,171,1,1,3,13.109,0
2804,171,1,1,4,12.755,0
2805,171,1,1,5,11.069,0
2806,171,1,2,1,,1
2807,171,1,2,2,12.624,0
2808,171,1,2,3,12.081,0
2809,171,1,2,4,12.016,0
2810,171,1,2,5,11.905,0
2811,171,1,2,6,11.993,0
2812,171,1,2,7,11.662,0
2813,171,1,2,8,9.967,0
2814,171,1,2,9,10.055,0
2815,171,1,2,10,13.634,0
2816,171,1,2,11,10.108,0
2817,171,1,2,12,,1
2818,171,1,2,13,,1
2819,171,1,2,14,13.978,0
2820,171,1,2,15,10.564,0
2821,171,1,2,16,11.132,0
2822,171,1,2,17,10.8,0
2823,171,1,2,18,10.922,0
2824,171,1,2,19,10.956,0
2825,171,1,2,20,10.281,0
2826,171,1,2,21,10.1,0
2827,171,1,2,22,9.857,0
2828,171,1,2,23,11.25,0
2829,171,1,2,24,8.3,0
2830,171,1,2,25,9.476,0
2831,171,1,2,26,11.273,0
2832,171,1,2,27,11.01,0
2833,171,1,2,28,9.772,0
2834,171,1,2,29,10.428,0
2835,171,1,2,30,9.743,0
2836,171,1,3,1,10.955,0
2837,171,1,3,2,12.285,0
2838,171,1,3,3,11.487,0
2839,171,1,3,4,11.609,0
2840,171,1,3,5,10.914,0
2841,172,1,1,1,13.989,0
2842,172,1,1,2,14.519,0
2843,172,1,1,3,13.721,0
2844,172,1,1,4,13.156,0
2845,172,1,1,5,15.234,0
2846,172,1,2,1,12.916,0
2847,172,1,2,2,13.582,0
2848,172,1,2,3,10.501,0
2849,172,1,2,4,10.683,0
2850,172,1,2,5,10.465,0
2851,172,1,2,6,12.275,0
2852,172,1,2,7,10.945,0
2853,172,1,2,8,8.337,0
2854,172,1,2,9,11.044,0
2855,172,1,2,10,14.408,0
2856,172,1,2,11,13.315,0
2857,172,1,2,12,9.021,0
2858,172,1,2,13,9.485,0
2859,172,1,2,14,8.463,0
2860,172,1,2,15,11.728,0
2861,172,1,2,16,10.707,0
2862,172,1,2,17,10.728,0
2863,172,1,2,18,8.2,0
2864,172,1,2,19,11.941,0
2865,172,1,2,20,8.891,0
2866,172,1,2,21,10.116,0
2867,172,1,2,22,8.273,0
2868,172,1,2,23,8.005,0
2869,172,1,2,24,10.333,0
2870,172,1,2,25,8.807,0
2871,172,1,2,26,9.452,0
2872,172,1,2,27,10.321,0
2873,172,1,2,28,9.465,0
2874,172,1,2,29,10.093,0
2875,172,1,2,30,8.996,0
2876,172,1,3,1,13.301,0
2877,172,1,3,2,8.684,0
2878,172,1,3,3,8.401,0
2879,172,1,3,4,8.355,0
2880,172,1,3,5,13.892,0
2881,173,1,1,1,10.099,0
2882,173,1,1,2,10.817,0
2883,173,1,1,3,9.764,0
2884,173,1,1,4,8.032,0
2885,173,1,1,5,8.462,0
2886,173,1,2,1,13.194,0
2887,173,1,2,2,7.224,0
2888,173,1,2,3,10.734,0
2889,173,1,2,4,8.993,0
2890,173,1,2,5,6.528,0
2891,173,1,2,6,10.692,0
2892,173,1,2,7,7.178,0
2893,173,1,2,8,6.455,0
2894,173,1,2,9,7.643,0
2895,173,1,2,10,6.34,0
2896,173,1,2,11,14.201,0
2897,173,1,2,12,6.453,0
2898,173,1,2,13,8.785,0
2899,173,1,2,14,11.283,0
2900,173,1,2,15,10.407,0
2901,173,1,2,16,9.591,0
2902,173,1,2,17,7.037,0
2903,173,1,2,18,9.824,0
2904,173,1,2,19,8.049,0
2905,173,1,2,20,9.126,0
2906,173,1,2,21,9.053,0
2907,173,1,2,22,10.452,0
2908,173,1,2,23,7.831,0
2909,173,1,2,24,9.312,0
2910,173,1,2,25,7.965,0
2911,173,1,2,26,6.034,0
2912,173,1,2,27,8.62,0
2913,173,1,2,28,7.853,0
2914,173,1,2,29,8.408,0
2915,173,1,2,30,8.99,0
2916,173,1,3,1,6.363,0
2917,173,1,3,2,7.866,0
2918,173,1,3,3,6.692,0
2919,173,1,3,4,8.662,0
2920,173,1,3,5,7.953,0
2921,174,1,1,1,13.407,0
2922,174,1,1,2,14.208,0
2923,174,1,1,3,10.391,0
2924,174,1,1,4,9.619,0
2925,174,1,1,5,10.049,0
2926,174,1,2,1,10.141,0
2927,174,1,2,2,10.334,0
2928,174,1,2,3,9.732,0
2929,174,1,2,4,8.431,0
2930,174,1,2,5,9.077,0
2931,174,1,2,6,8.562,0
2932,174,1,2,7,8.949,0
2933,174,1,2,8,10.665,0
2934,174,1,2,9,8.598,0
2935,174,1,2,10,8.161,0
2936,174,1,2,11,8.487,0
2937,174,1,2,12,8.877,0
2938,174,1,2,13,8.819,0
2939,174,1,2,14,8.664,0
2940,174,1,2,15,9.546,0
2941,174,1,2,16,8.899,0
2942,174,1,2,17,8.757,0
2943,174,1,2,18,8.966,0
2944,174,1,2,19,8.406,0
2945,174,1,2,20,8.515,0
2946,174,1,2,21,10.001,0
2947,174,1,2,22,8.2,0
2948,174,1,2,23,8.767,0
2949,174,1,2,24,8.435,0
2950,174,1,2,25,8.27,0
2951,174,1,2,26,8.345,0
2952,174,1,2,27,8.121,0
2953,174,1,2,28,7.995,0
2954,174,1,2,29,7.764,0
2955,174,1,2,30,8.316,0
2956,174,1,3,1,8.235,0
2957,174,1,3,2,9.956,0
2958,174,1,3,3,8.802,0
2959,174,1,3,4,9.176,0
2960,174,1,3,5,8.782,0
2961,175,1,1,1,17.713,0
2962,175,1,1,2,15.29,0
2963,175,1,1,3,18.219,0
2964,175,1,1,4,11.626,0
2965,175,1,1,5,11.657,0
2966,175,1,2,1,11.104,0
2967,175,1,2,2,14.543,0
2968,175,1,2,3,11.407,0
2969,175,1,2,4,11.367,0
2970,175,1,2,5,8.697,0
2971,175,1,2,6,9.613,0
2972,175,1,2,7,9.935,0
2973,175,1,2,8,9.307,0
2974,175,1,2,9,10.344,0
2975,175,1,2,10,9.685,0
2976,175,1,2,11,12.961,0
2977,175,1,2,12,10.658,0
2978,175,1,2,13,14.273,0
2979,175,1,2,14,10.737,0
2980,175,1,2,15,10.255,0
2981,175,1,2,16,9.103,0
2982,175,1,2,17,9.913,0
2983,175,1,2,18,10.996,0
2984,175,1,2,19,10.778,0
2985,175,1,2,20,8.644,0
2986,175,1,2,21,9.857,0
2987,175,1,2,22,8.483,0
2988,175,1,2,23,7.867,0
2989,175,1,2,24,7.115,0
2990,175,1,2,25,7.651,0
2991,175,1,2,26,6.936,0
2992,175,1,2,27,8.145,0
2993,175,1,2,28,12.196,0
2994,175,1,2,29,7.718,0
2995,175,1,2,30,10.591,0
2996,175,1,3,1,8.572,0
2997,175,1,3,2,8.637,0
2998,175,1,3,3,8.131,0
2999,175,1,3,4,9.995,0
3000,175,1,3,5,8.204,0
3001,176,1,1,1,16.864,0
3002,176,1,1,2,13.15,0
3003,176,1,1,3,13.118,0
3004,176,1,1,4,10.812,0
3005,176,1,1,5,10.518,0
3006,176,1,2,1,12.318,0
3007,176,1,2,2,9.644,0
3008,176,1,2,3,13.285,0
3009,176,1,2,4,10.573,0
3010,176,1,2,5,9.581,0
3011,176,1,2,6,10.732,0
3012,176,1,2,7,9.426,0
3013,176,1,2,8,12.369,0
3014,176,1,2,9,13.051,0
3015,176,1,2,10,9.324,0
3016,176,1,2,11,9.283,0
3017,176,1,2,12,10.252,0
3018,176,1,2,13,8.633,0
3019,176,1,2,14,10.209,0
3020,176,1,2,15,10.09,0
3021,176,1,2,16,11.99,0
3022,176,1,2,17,10.011,0
3023,176,1,2,18,8.653,0
3024,176,1,2,19,9.889,0
3025,176,1,2,20,11.104,0
3026,176,1,2,21,8.975,0
3027,176,1,2,22,12.262,0
3028,176,1,2,23,9.392,0
3029,176,1,2,24,8.136,0
3030,176,1,2,25,10.954,0
3031,176,1,2,26,8.934,0
3032,176,1,2,27,11.113,0
3033,176,1,2,28,8.574,0
3034,176,1,2,29,10.717,0
3035,176,1,2,30,8.933,0
3036,176,1,3,1,10.56,0
3037,176,1,3,2,10.204,0
3038,176,1,3,3,9.324,0
3039,176,1,3,4,9.206,0
3040,176,1,3,5,9.431,0
3041,177,1,1,1,16.482,0
3042,177,1,1,2,18.575,0
3043,177,1,1,3,13.832,0
3044,177,1,1,4,12.147,0
3045,177,1,1,5,9.606,0
3046,177,1,2,1,13.942,0
3047,177,1,2,2,10.406,0
3048,177,1,2,3,8.885,0
3049,177,1,2,4,8.632,0
3050,177,1,2,5,8.769,0
3051,177,1,2,6,10.946,0
3052,177,1,2,7,8.461,0
3053,177,1,2,8,11.841,0
3054,177,1,2,9,8.784,0
3055,177,1,2,10,12.057,0
3056,177,1,2,11,12.857,0
3057,177,1,2,12,11.491,0
3058,177,1,2,13,7.703,0
3059,177,1,2,14,9.059,0
3060,177,1,2,15,9.277,0
3061,177,1,2,16,8.566,0
3062,177,1,2,17,8.575,0
3063,177,1,2,18,7.714,0
3064,177,1,2,19,8.899,0
3065,177,1,2,20,7.004,0
3066,177,1,2,21,7.903,0
3067,177,1,2,22,6.876,0
3068,177,1,2,23,9.684,0
3069,177,1,2,24,9.207,0
3070,177,1,2,25,7.58,0
3071,177,1,2,26,6.824,0
3072,177,1,2,27,8.328,0
3073,177,1,2,28,6.326,0
3074,177,1,2,29,7.374,0
3075,177,1,2,30,7.641,0
3076,177,1,3,1,8.406,0
3077,177,1,3,2,9.269,0
3078,177,1,3,3,7.472,0
3079,177,1,3,4,11.109,0
3080,177,1,3,5,7.158,0
3081,178,1,1,1,19.624,0
3082,178,1,1,2,13.324,0
3083,178,1,1,3,16.073,0
3084,178,1,1,4,17.604,0
3085,178,1,1,5,12.518,0
3086,178,1,2,1,12.162,0
3087,178,1,2,2,12.362,0
3088,178,1,2,3,11.572,0
3089,178,1,2,4,13.132,0
3090,178,1,2,5,15.298,0
3091,178,1,2,6,12.919,0
3092,178,1,2,7,10.295,0
3093,178,1,2,8,15.41,0
3094,178,1,2,9,10.602,0
3095,178,1,2,10,9.417,0
3096,178,1,2,11,13.168,0
3097,178,1,2,12,12.134,0
3098,178,1,2,13,11.375,0
3099,178,1,2,14,16.571,0
3100,178,1,2,15,14.351,0
3101,178,1,2,16,11.851,0
3102,178,1,2,17,12.321,0
3103,178,1,2,18,13.057,0
3104,178,1,2,19,11.707,0
3105,178,1,2,20,9.07,0
3106,178,1,2,21,12.721,0
3107,178,1,2,22,13.223,0
3108,178,1,2,23,11.392,0
3109,178,1,2,24,9.819,0
3110,178,1,2,25,19.028,0
3111,178,1,2,26,10.016,0
3112,178,1,2,27,8.917,0
3113,178,1,2,28,12.89,0
3114,178,1,2,29,8.602,0
3115,178,1,2,30,13.22,0
3116,178,1,3,1,12.612,0
3117,178,1,3,2,10.936,0
3118,178,1,3,3,10.212,0
3119,178,1,3,4,11.213,0
3120,178,1,3,5,10.16,0
3121,201,2,1,1,15.081,0
3122,201,2,1,2,14.616,0
3123,201,2,1,3,11.448,0
3124,201,2,1,4,15.135,0
3125,201,2,1,5,10.062,0
3126,201,2,2,1,12.48,0
3127,201,2,2,2,,1
3128,201,2,2,3,9.736,0
3129,201,2,2,4,9.117,0
3130,201,2,2,5,9.454,0
3131,201,2,2,6,9.799,0
3132,201,2,2,7,9.904,0
3133,201,2,2,8,8.184,0
3134,201,2,2,9,9.33,0
3135,201,2,2,10,13.411,0
3136,201,2,2,11,11.424,0
3137,201,2,2,12,9.175,0
3138,201,2,2,13,7.684,0
3139,201,2,2,14,8.236,0
3140,201,2,2,15,9.114,0
3141,201,2,2,16,9.44,0
3142,201,2,2,17,9.906,0
3143,201,2,2,18,8.27,0
3144,201,2,2,19,11.035,0
3145,201,2,2,20,8.004,0
3146,201,2,2,21,7.784,0
3147,201,2,2,22,9.852,0
3148,201,2,2,23,8.713,0
3149,201,2,2,24,13.834,0
3150,201,2,2,25,11.118,0
3151,201,2,2,26,9.332,0
3152,201,2,2,27,10.45,0
3153,201,2,2,28,12.558,0
3154,201,2,2,29,9.075,0
3155,201,2,2,30,11.015,0
3156,201,2,3,1,9.104,0
3157,201,2,3,2,9.26,0
3158,201,2,3,3,11.688,0
3159,201,2,3,4,11.727,0
3160,201,2,3,5,9.037,0
3161,202,2,1,1,9.308,0
3162,202,2,1,2,8.409,0
3163,202,2,1,3,8.296,0
3164,202,2,1,4,6.903,0
3165,202,2,1,5,7.709,0
3166,202,2,2,1,8.488,0
3167,202,2,2,2,8.716,0
3168,202,2,2,3,7.05,0
3169,202,2,2,4,9.548,0
3170,202,2,2,5,6.881,0
3171,202,2,2,6,7.923,0
3172,202,2,2,7,6.675,0
3173,202,2,2,8,10.533,0
3174,202,2,2,9,7.382,0
3175,202,2,2,10,8.049,0
3176,202,2,2,11,6.702,0
3177,202,2,2,12,6.708,0
3178,202,2,2,13,8.7,0
3179,202,2,2,14,8.175,0
3180,202,2,2,15,8.783,0
3181,202,2,2,16,6.534,0
3182,202,2,2,17,6.908,0
3183,202,2,2,18,6.548,0
3184,202,2,2,19,18.049,0
3185,202,2,2,20,7.489,0
3186,202,2,2,21,7.056,0
3187,202,2,2,22,8.035,0
3188,202,2,2,23,8.259,0
3189,202,2,2,24,6.182,0
3190,202,2,2,25,8.792,0
3191,202,2,2,26,8.624,0
3192,202,2,2,27,6.183,0
3193,202,2,2,28,11.107,0
3194,202,2,2,29,7.53,0
3195,202,2,2,30,6.008,0
3196,202,2,3,1,11.258,0
3197,202,2,3,2,5.8,0
3198,202,2,3,3,5.794,0
3199,202,2,3,4,8.708,0
3200,202,2,3,5,7.23,0
3201,203,2,1,1,11.928,0
3202,203,2,1,2,9.639,0
3203,203,2,1,3,10.589,0
3204,203,2,1,4,10.341,0
3205,203,2,1,5,10.189,0
3206,203,2,2,1,10.8,0
3207,203,2,2,2,11.029,0
3208,203,2,2,3,12.599,0
3209,203,2,2,4,10.682,0
3210,203,2,2,5,10.11,0
3211,203,2,2,6,8.458,0
3212,203,2,2,7,8.276,0
3213,203,2,2,8,8.977,0
3214,203,2,2,9,9.218,0
3215,203,2,2,10,8.797,0
3216,203,2,2,11,8.711,0
3217,203,2,2,12,7.926,0
3218,203,2,2,13,10.767,0
3219,203,2,2,14,9.413,0
3220,203,2,2,15,8.529,0
3221,203,2,2,16,9.195,0
3222,203,2,2,17,7.854,0
3223,203,2,2,18,7.566,0
3224,203,2,2,19,7.519,0
3225,203,2,2,20,7.271,0
3226,203,2,2,21,7.912,0
3227,203,2,2,22,7.162,0
3228,203,2,2,23,7.915,0
3229,203,2,2,24,8.015,0
3230,203,2,2,25,10.78,0
3231,203,2,2,26,7.678,0
3232,203,2,2,27,7.019,0
3233,203,2,2,28,9.26,0
3234,203,2,2,29,8.074,0
3235,203,2,2,30,10.002,0
3236,203,2,3,1,8.66,0
3237,203,2,3,2,10.271,0
3238,203,2,3,3,8.382,0
3239,203,2,3,4,7.995,0
3240,203,2,3,5,7.038,0
3241,204,2,1,1,24.519,0
3242,204,2,1,2,23.494,0
3243,204,2,1,3,,1
3244,204,2,1,4,18.375,0
3245,204,2,1,5,17.623,0
3246,204,2,2,1,15.872,0
3247,204,2,2,2,21.304,0
3248,204,2,2,3,16.4,0
3249,204,2,2,4,15.117,0
3250,204,2,2,5,13.397,0
3251,204,2,2,6,13.25,0
3252,204,2,2,7,14.595,0
3253,204,2,2,8,18.425,0
3254,204,2,2,9,18.67,0
3255,204,2,2,10,18.47,0
3256,204,2,2,11,12.335,0
3257,204,2,2,12,12.613,0
3258,204,2,2,13,13.589,0
3259,204,2,2,14,11.564,0
3260,204,2,2,15,,1
3261,204,2,2,16,16.178,0
3262,204,2,2,17,13.033,0
3263,204,2,2,18,,1
3264,204,2,2,19,18.208,0
3265,204,2,2,20,11.072,0
3266,204,2,2,21,11.033,0
3267,204,2,2,22,14.931,0
3268,204,2,2,23,12.725,0
3269,204,2,2,24,15.894,0
3270,204,2,2,25,13.771,0
3271,204,2,2,26,17.347,0
3272,204,2,2,27,14.728,0
3273,204,2,2,28,15.822,0
3274,204,2,2,29,12.424,0
3275,204,2,2,30,16.892,0
3276,204,2,3,1,12.347,0
3277,204,2,3,2,12.363,0
3278,204,2,3,3,12.111,0
3279,204,2,3,4,11.093,0
3280,204,2,3,5,,1
3281,205,2,1,1,20.126,0
3282,205,2,1,2,17.171,0
3283,205,2,1,3,18.734,0
3284,205,2,1,4,14.136,0
3285,205,2,1,5,15.257,0
3286,205,2,2,1,21.321,0
3287,205,2,2,2,16.385,0
3288,205,2,2,3,12.687,0
3289,205,2,2,4,14.549,0
3290,205,2,2,5,10.644,0
3291,205,2,2,6,13.676,0
3292,205,2,2,7,12.127,0
3293,205,2,2,8,12.008,0
3294,205,2,2,9,11.881,0
3295,205,2,2,10,14.035,0
3296,205,2,2,11,15.618,0
3297,205,2,2,12,13.905,0
3298,205,2,2,13,13.387,0
3299,205,2,2,14,10.068,0
3300,205,2,2,15,13.754,0
3301,205,2,2,16,10.771,0
3302,205,2,2,17,9.881,0
3303,205,2,2,18,9.589,0
3304,205,2,2,19,19.192,0
3305,205,2,2,20,11.385,0
3306,205,2,2,21,10.658,0
3307,205,2,2,22,10.724,0
3308,205,2,2,23,8.63,0
3309,205,2,2,24,9.447,0
3310,205,2,2,25,13.967,0
3311,205,2,2,26,13.108,0
3312,205,2,2,27,10.975,0
3313,205,2,2,28,12.531,0
3314,205,2,2,29,8.963,0
3315,205,2,2,30,11.42,0
3316,205,2,3,1,9.56,0
3317,205,2,3,2,13.188,0
3318,205,2,3,3,10.473,0
3319,205,2,3,4,10.202,0
3320,205,2,3,5,11.045,0
3321,206,2,1,1,21.277,0
3322,206,2,1,2,19.797,0
3323,206,2,1,3,18.056,0
3324,206,2,1,4,15.188,0
3325,206,2,1,5,14.033,0
3326,206,2,2,1,16.62,0
3327,206,2,2,2,13.623,0
3328,206,2,2,3,15.819,0
3329,206,2,2,4,21.972,0
3330,206,2,2,5,11.517,0
3331,206,2,2,6,13.158,0
3332,206,2,2,7,12.413,0
3333,206,2,2,8,11.102,0
3334,206,2,2,9,12.592,0
3335,206,2,2,10,11.627,0
3336,206,2,2,11,10.141,0
3337,206,2,2,12,11.742,0
3338,206,2,2,13,11.231,0
3339,206,2,2,14,17.308,0
3340,206,2,2,15,11.438,0
3341,206,2,2,16,15.714,0
3342,206,2,2,17,13.529,0
3343,206,2,2,18,12.013,0
3344,206,2,2,19,13.394,0
3345,206,2,2,20,13.649,0
3346,206,2,2,21,13.166,0
3347,206,2,2,22,14.498,0
3348,206,2,2,23,6.235,0
3349,206,2,2,24,15.451,0
3350,206,2,2,25,13.607,0
3351,206,2,2,26,13.228,0
3352,206,2,2,27,12.405,0
3353,206,2,2,28,11.214,0
